ABIPV,8,0
ABFGl,8,1
ABIXw,8,1
ABLMO,8,0
ABFXq,8,0
ABGku,8,1
ABEtw,8,0
ABJTZ,8,0
ABFRT,8,1
ABCEb,8,0
ABFYt,8,1
ABLgv,8,1
ABHlm,8,1
ABCop,8,0
ABDYl,8,1
ABEIp,8,0
ABMNq,8,1
ABKpr,8,1
ABGKW,8,0
ABKYk,8,1
ABLWs,8,1
ABDUb,8,1
ABEfr,8,0
ABDQa,8,0
ABGRV,8,0
ABJNw,8,0
ABJMj,8,0
ABGWj,8,1
ABKRd,8,0
ABHgq,8,1
ABCQt,8,0
ABJbk,8,1
ABHKS,8,1
ABJZl,8,1
ABHdw,8,1
ABLRZ,8,1
ABEhs,8,1
ABCLn,8,0
ABCYt,8,0
ABJap,8,1
ABCTk,8,0
ABDTv,8,0
ABFMq,8,0
ABIck,8,1
ABEKb,8,0
ABHKc,8,0
ABDYs,8,0
ABIhs,8,1
ABIXl,8,0
ABGPQ,8,0
ABHLY,8,0
ABISs,8,1
ABGHb,8,1
ABFdn,8,0
ABDgz,8,0
ABFPr,8,1
ABGHd,8,1
ABJac,8,0
ABDUg,8,0
ABIWs,8,1
ABHtx,8,1
ABCKP,8,0
ABMSg,8,0
ABJdl,8,1
ABGIj,8,0
ABFQS,8,0
ABCXb,8,1
ABDYu,8,0
ABEFt,8,1
ABEdf,8,1
ABHLl,8,1
ABJQZ,8,0
ABEQo,8,1
ABCfn,8,1
ABCVY,8,0
ABElr,8,1
ABFUa,8,0
ABLZl,8,1
ABJcm,8,0
ABCOW,8,0
ABDdf,8,0
ABHQc,8,0
ABEYz,8,1
ABIin,8,0
ABCPz,8,1
ABLTa,8,1
ABIgh,8,0
ABCLe,8,0
ABJbf,8,0
ABLix,8,0
ABEHv,8,1
ABJsw,8,1
ABElm,8,0
ABENX,8,1
ABEHs,8,0
ABKWh,8,0
ABIQw,8,1
ABKbt,8,1
ABGUV,8,1
ABINU,8,1
ABFNR,8,1
ABIWw,8,1
ABGSx,8,0
ABEGQ,8,1
ABHeq,8,1
ABJMu,8,0
ABDUk,8,1
ABGop,8,0
ABDIf,8,1
ABJWZ,8,0
ABHnw,8,0
ABGVj,8,0
ABLcd,8,1
ABHej,8,1
ABELc,8,1
ABFep,8,1
ABDfs,8,0
ABDYe,8,0
ABDEl,8,1
ABCsw,8,0
ABCtx,8,1
ABJLp,8,0
ABGfl,8,1
ABLZn,8,1
ABCOx,8,0
ABGrz,8,0
ABDde,8,0
ABJKV,8,1
ABEUp,8,0
ABKTw,8,1
ABJLc,8,0
ABDOm,8,1
ABKVl,8,1
ABCUa,8,0
ABIcr,8,0
ABEGX,8,0
ABClv,8,1
ABCTq,8,1
ABHbl,8,0
ABFUk,8,0
ABGjt,8,1
ABEjs,8,1
ABGLN,8,0
ABGKT,8,0
ABKku,8,1
ABEGL,8,0
ABDHU,8,0
ABEYo,8,1
ABCls,8,0
ABJZf,9,0
ABHdh,9,0
ABFMy,9,0
ABEZz,9,1
ABHRp,9,1
ABGRr,9,0
ABKRY,9,0
ABFZq,9,1
ABFLi,9,0
ABEde,9,1
ABLRo,9,1
ABLZh,9,0
ABDlz,9,1
ABMUq,9,0
ABIkm,9,1
ABEOa,9,0
ABESY,9,0
ABHdi,9,1
ABDmn,9,1
ABGUj,9,1
ABJeh,9,1
ABKLP,9,0
ABKak,9,1
ABFdv,9,1
ABCLX,9,0
ABGhk,9,0
ABGKi,9,1
ABFRy,9,1
ABGny,9,1
ABIsz,9,0
ABFbq,9,1
ABJLY,9,1
ABHUo,9,0
ABCDQ,9,1
ABEJk,9,0
ABLbd,9,0
ABCHV,9,0
ABISU,9,0
ABCZs,9,1
ABIov,9,1
ABHOo,9,0
ABHLS,9,1
ABFKp,9,0
ABEIL,9,1
ABCSr,9,1
ABJsv,9,1
ABITg,9,1
ABLTf,9,1
ABMPV,9,0
ABGQe,9,0
ABILV,9,0
ABJUg,9,0
ABDPc,9,0
ABCjz,9,0
ABCWt,9,0
ABIKp,9,0
ABEcq,9,0
ABCsu,9,0
ABKYx,9,0
ABDit,9,0
ABMSz,9,1
ABCch,9,1
ABCGT,9,1
ABIRx,9,0
ABEMz,9,1
ABCPk,9,1
ABIJN,9,0
ABDWs,9,1
ABCZr,9,1
ABGYo,9,1
ABHIo,9,1
ABCTt,9,0
ABHXm,9,0
ABFJW,9,0
ABJbc,9,1
ABKio,9,0
ABDjx,9,0
ABDor,9,0
ABGPo,9,1
ABCLW,9,0
ABFLM,9,1
ABGHU,9,1
ABIQS,9,0
ABJXZ,9,0
ABKvz,9,1
ABENV,9,1
ABHcz,9,1
ABGJp,9,1
ABDmp,9,1
ABDmt,9,0
ABERS,9,1
ABMRo,9,1
ABJWy,9,1
ABHMz,9,1
ABCJb,9,1
ABIJw,9,0
ABMOr,9,1
ABFxz,9,0
ABLRV,9,0
ABIbs,9,0
ABFgq,9,0
ABCNP,9,1
ABEQr,9,0
ABDFY,9,0
ABJaz,9,0
ABFSb,9,1
ABHUi,9,1
ABGrs,9,1
ABIZt,9,1
ABCUl,9,0
ABFVy,9,1
ABDWn,9,1
ABLYh,9,1
ABLgi,9,0
ABIYj,9,1
ABJms,9,1
ABIpy,9,1
ABCjy,9,1
ABFZv,9,0
ABFVz,9,1
ABJMf,9,1
ABGOQ,9,0
ABILr,9,1
ABLoy,9,1
ABCPe,9,1
ABHin,9,0
ABHLt,9,0
ABHgr,9,0
ABJPc,9,0
ABDYf,9,1
ABDGy,9,0
ABIfs,9,1
ABIpq,9,1
ABDKU,9,1
ABCKx,9,1
ABEIg,9,0
ABDRu,9,0
ABGNn,9,1
ABESo,9,1
ABGHz,9,0
ABEmr,9,1
ABCRj,9,1
ABCXg,9,0
ABGam,9,1
ABDHa,9,0
ABGry,9,0
ABISn,9,0
ABKQh,9,1
ABGek,9,1
ABGdy,9,1
ABCQh,9,1
ABFcj,9,0
ABLQu,9,0
ABLhx,9,0
ABGKY,9,1
ABKgt,9,1
ABGxy,9,0
ABIjo,9,0
ABDMX,9,1
ABJSU,9,1
ABFRp,9,0
ABJbn,9,1
ABHPf,9,0
ABEGH,9,0
ABKPw,9,1
ABILU,9,0
ABJYi,9,1
ABIZs,9,0
ABEGi,9,0
ABJMV,9,1
ABHLi,9,1
ABCUj,9,0
ABLNh,9,0
ABJTk,9,0
ABJdt,9,1
ABDHp,9,0
ABFKO,9,1
ABFOW,9,0
ABDbj,9,0
ABHsx,9,0
ABCkv,9,1
ABFcz,9,0
ABJTw,9,0
ABDrw,9,0
ABLZy,9,1
ABCTh,9,1
ABIYc,9,1
ABGlx,9,0
ABIKT,9,0
ABKYi,9,0
ABFsw,9,0
ABEWo,9,1
ABEFJ,9,1
ABEUs,9,1
ABKbx,9,1
ABGYl,9,0
ABMOw,9,1
ABGKN,9,0
ABFQV,9,1
ABCVe,9,1
ABKPe,9,0
ABClz,9,1
ABEio,9,0
ABFbg,9,0
ABGmr,9,1
ABEPX,9,1
ABEGw,9,0
ABMOV,9,0
ABHWa,9,0
ABFNq,9,1
ABMOh,9,1
ABLUg,9,1
ABEFM,9,0
ABFWk,9,0
ABCOe,9,1
ABHUe,9,1
ABDgk,9,0
ABFRk,9,1
ABCIg,9,1
ABHPV,9,0
ABHhs,9,0
ABDNb,9,1
ABENU,9,1
ABMQc,9,0
ABFjk,9,1
ABFYe,9,0
ABEPf,9,0
ABCgr,9,1
ABFXn,9,1
ABDSq,9,1
ABKVr,9,0
ABEOY,9,1
ABGUn,9,0
ABFHL,9,1
ABITn,9,1
ABCar,9,1
ABFRf,9,0
ABKqz,9,0
ABLdl,9,1
ABFyz,9,1
ABIRy,9,1
ABIJb,9,1
ABCOi,9,0
ABDEs,9,1
ABETh,9,0
ABGUu,9,0
ABFTs,9,1
ABJad,9,0
ABKnx,9,1
ABGiq,9,0
ABIVz,9,0
ABHUw,9,0
ABHKi,9,1
ABEGx,9,1
ABEPY,9,1
ABJfn,9,0
ABGYu,9,1
ABFev,9,1
ABGsv,9,1
ABCLf,9,1
ABGZd,9,0
ABKpt,9,1
ABGXg,9,0
ABHMe,9,0
ABMTp,9,1
ABLTq,9,0
ABFUe,9,1
ABChy,9,1
ABFco,9,0
ABCGz,9,0
ABIqt,9,1
ABLMN,9,1
ABDVu,9,1
ABCZk,9,0
ABIMW,9,1
ABDJe,9,1
ABGHP,9,0
ABMPT,9,0
ABJYw,9,0
ABISZ,9,1
ABFot,9,1
ABFHy,9,1
ABHOg,9,0
ABCMr,9,1
ABFpw,9,0
ABJYf,9,0
ABGmt,9,1
ABHjp,9,0
ABGIi,9,0
ABFUv,9,0
ABDcq,9,0
ABIwy,9,1
ABITr,9,1
ABIYn,9,1
ABCfx,9,1
ABHef,9,0
ABGdr,9,0
ABFVg,9,1
ABIij,9,0
ABDJl,9,0
ABENY,9,0
ABGnr,9,0
ABIJa,9,0
ABMPv,9,0
ABImr,9,1
ABKNY,9,1
ABJPj,9,0
ABHyz,9,0
ABDYz,9,1
ABLYu,9,0
ABIfj,9,0
ABLlq,9,1
ABEaf,9,1
ABIVw,9,1
ABKNg,9,1
ABLWj,9,1
ABLSZ,9,0
ABKcy,9,0
ABFUq,9,0
ABEkw,9,1
ABFnw,9,0
ABJZv,9,0
ABDJX,9,0
ABIjl,9,0
ABFYw,9,0
ABDJx,9,1
ABKRv,9,1
ABGbo,9,0
ABKUu,9,1
ABDNw,9,0
ABLhp,9,0
ABLbf,9,1
ABKWY,9,0
ABHXn,9,0
ABGhx,9,0
ABETU,9,1
ABDXY,9,0
ABEPm,9,0
ABImy,9,0
ABGXl,9,0
ABCIP,9,0
ABDRl,9,1
ABLns,9,1
ABJqr,9,0
ABEXm,9,1
ABEWa,9,1
ABFPx,9,0
ABGIu,9,0
ABGgn,9,1
ABKUo,9,0
ABDZo,9,1
ABMNd,9,0
ABCOp,9,1
ABLch,9,0
ABKVp,9,1
ABDjk,9,0
ABHSm,9,1
ABHek,9,1
ABEuy,9,0
ABHnq,9,1
ABJhl,9,0
ABGXn,9,1
ABKbg,9,0
ABDLS,9,1
ABIQv,9,0
ABDpr,9,0
ABCIt,9,1
ABCJo,9,0
ABEip,9,1
ABDXt,9,1
ABGXd,9,1
ABKOX,9,1
ABEhj,9,1
ABLjl,9,0
ABELm,9,1
ABIbn,9,0
ABCfu,9,0
ABIPv,9,0
ABJrt,9,0
ABCQn,9,0
ABKSq,9,0
ABLRX,10,0
ABFGk,10,1
ABLPf,10,0
ABCOw,10,0
ABDSi,10,1
ABEXf,10,1
ABEVc,10,0
ABIbj,10,1
ABKhs,10,1
ABIUs,10,1
ABCkx,10,0
ABHju,10,0
ABFNl,10,1
ABImq,10,0
ABEln,10,0
ABCYz,10,1
ABFGc,10,0
ABDkw,10,1
ABDIp,10,1
ABIQT,10,0
ABEXk,10,1
ABCJm,10,1
ABIQh,10,1
ABHWt,10,0
ABCMg,10,0
ABHMS,10,0
ABEOf,10,1
ABDPg,10,1
ABKPr,10,0
ABFTU,10,0
ABFRo,10,1
ABKRs,10,0
ABDXg,10,0
ABESz,10,1
ABHLw,10,0
ABEGs,10,1
ABKNd,10,0
ABGLv,10,1
ABHSq,10,0
ABKjz,10,0
ABHXg,10,0
ABGHj,10,1
ABGou,10,0
ABJNe,10,1
ABIPY,10,0
ABIRa,10,1
ABGSu,10,0
ABIJc,10,0
ABDKi,10,1
ABCGb,10,0
ABJLj,10,1
ABDUi,10,0
ABKdi,10,1
ABFUu,10,1
ABCNh,10,0
ABDQh,10,1
ABIep,10,0
ABKRj,10,0
ABFTr,10,1
ABHbx,10,0
ABHLa,10,1
ABHak,10,1
ABFIo,10,0
ABGOj,10,0
ABIKX,10,0
ABKYn,10,1
ABFMO,10,1
ABJOY,10,1
ABIXt,10,1
ABGSW,10,1
ABDGL,10,1
ABLYi,10,0
ABCIh,10,1
ABMUw,10,0
ABCvx,10,0
ABEgn,10,1
ABFfl,10,0
ABJdz,10,0
ABEem,10,0
ABLWg,10,0
ABDov,10,1
ABHLx,10,1
ABEhz,10,1
ABDcw,10,1
ABCJL,10,0
ABHix,10,1
ABLuz,10,0
ABJXx,10,0
ABITm,10,1
ABFkx,10,1
ABHnr,10,1
ABFNS,10,1
ABJSo,10,1
ABFbi,10,0
ABGPu,10,1
ABHYm,10,0
ABCDh,10,1
ABFPf,10,1
ABKsw,10,0
ABGak,10,0
ABHhy,10,0
ABHjs,10,1
ABMSe,10,1
ABJfl,10,1
ABJer,10,1
ABJpu,10,1
ABMSX,10,0
ABCEm,10,1
ABCLU,10,1
ABHah,10,1
ABJko,10,1
ABHLQ,10,0
ABCHs,10,0
ABCIQ,10,0
ABIlt,10,1
ABGZf,10,1
ABHTq,10,1
ABESj,10,1
ABJQz,10,0
ABEHi,10,1
ABJNc,10,1
ABJps,10,0
ABCNk,10,1
ABCen,10,0
ABLvx,10,0
ABHJX,10,1
ABCbv,10,0
ABCUd,10,0
ABKMq,10,1
ABDKL,10,0
ABINb,10,1
ABELr,10,1
ABIax,10,1
ABJrz,10,0
ABDZz,10,1
ABDoz,10,1
ABIMa,10,0
ABFet,10,0
ABCVq,10,0
ABFhv,10,0
ABLRn,10,1
ABHQz,10,1
ABHTo,10,1
ABIVv,10,0
ABMSZ,10,1
ABDGx,10,0
ABGMQ,10,0
ABEKy,10,1
ABKiv,10,1
ABMRS,10,1
ABKaw,10,0
ABDMl,10,0
ABFNQ,10,1
ABDHu,10,0
ABEYa,10,0
ABCav,10,0
ABJLf,10,1
ABEJT,10,0
ABIlz,10,0
ABCcu,10,1
ABHJn,10,1
ABFZl,10,1
ABISX,10,0
ABGNt,10,1
ABGJP,10,0
ABEXd,10,0
ABEUV,10,0
ABKXn,10,0
ABKSk,10,0
ABHTz,10,1
ABMNx,10,1
ABHQr,10,0
ABLcq,10,1
ABKpu,10,1
ABEKg,10,1
ABHVs,10,1
ABFfp,10,1
ABKLX,10,1
ABJYq,10,1
ABCKZ,10,0
ABJWi,10,1
ABCpq,10,1
ABDMe,10,0
ABJQb,10,1
ABGVv,10,0
ABFao,10,0
ABCNt,10,0
ABGKv,10,0
ABLZs,10,0
ABDXv,10,0
ABGRd,10,1
ABDQU,10,1
ABLSd,10,0
ABCst,10,0
ABJWt,10,1
ABHXl,10,1
ABLUe,10,1
ABDGH,10,1
ABFUl,10,0
ABFLX,10,1
ABKUX,10,0
ABGnt,10,0
ABGjz,10,1
ABEbp,10,1
ABGYf,10,0
ABCco,10,1
ABEGW,10,0
ABDIj,10,0
ABMOu,10,1
ABEMc,10,1
ABKOs,10,0
ABHRX,10,1
ABIWg,10,1
ABCpt,10,1
ABIno,10,0
ABGHa,10,1
ABKbn,10,1
ABFQX,10,1
ABFmq,10,0
ABENZ,10,0
ABHkp,10,0
ABELu,10,1
ABFZf,10,0
ABDVc,10,1
ABDLO,10,0
ABGHX,10,0
ABIPd,10,1
ABDlr,10,0
ABIVh,10,0
ABHvw,10,1
ABDVs,10,0
ABJKt,10,0
ABHRw,10,0
ABEdt,10,0
ABCVh,10,1
ABIXo,10,1
ABFGn,10,1
ABEbo,10,1
ABETZ,10,1
ABIQb,10,0
ABGJa,10,0
ABIKY,10,1
ABDJv,10,0
ABEKt,10,0
ABCUx,10,0
ABHKx,10,1
ABLuv,10,0
ABHly,10,0
ABChk,10,1
ABLrv,10,1
ABEMw,10,1
ABHhk,10,0
ABLVc,10,1
ABCHK,10,0
ABKQl,10,1
ABCYr,10,0
ABIOP,10,0
ABCJO,10,0
ABEJx,10,0
ABDNU,10,0
ABCly,10,1
ABJQk,10,1
ABFWy,10,1
ABEWg,10,0
ABFnv,10,1
ABDcj,10,0
ABJLZ,10,1
ABEwz,10,0
ABFJs,10,0
ABDQe,10,0
ABKco,10,0
ABGIn,10,1
ABDEU,10,0
ABDuy,10,0
ABFHK,10,0
ABIXs,10,1
ABEGy,10,1
ABGOy,10,0
ABDHT,10,1
ABGdi,10,0
ABGVe,10,0
ABIir,10,1
ABDKn,10,1
ABILS,10,0
ABEfj,10,0
ABKVq,10,1
ABCWp,10,0
ABJMa,10,1
ABGYw,10,1
ABHOv,10,1
ABKWg,10,0
ABLcy,10,1
ABGIo,10,0
ABGew,10,1
ABCMe,10,0
ABKSo,10,0
ABCfo,10,0
ABCMa,10,1
ABDKj,10,1
ABDWg,10,0
ABCLM,10,0
ABEVg,10,1
ABEGJ,10,1
ABEFy,10,0
ABCqt,10,0
ABEWt,10,0
ABFJx,10,0
ABEMo,10,1
ABDvz,10,1
ABJMs,10,1
ABCYm,10,0
ABCmr,10,0
ABCiu,10,0
ABCIl,10,1
ABGKc,10,0
ABEWw,10,1
ABDUr,10,1
ABLWh,10,0
ABGRx,10,0
ABJYj,10,0
ABFPR,10,1
ABCKW,10,0
ABESs,10,0
ABIgt,10,0
ABGdl,10,0
ABGaq,10,1
ABGjk,10,1
ABEVk,10,0
ABKac,10,0
ABLbo,10,1
ABEPg,10,0
ABIbq,10,1
ABLMx,10,1
ABHXv,10,1
ABFRx,10,1
ABIcy,10,0
ABHRh,10,1
ABLYr,10,0
ABGOo,10,0
ABHKX,10,0
ABHWs,10,1
ABGRT,10,0
ABLWl,10,1
ABIPq,10,1
ABKOk,10,0
ABDfv,10,1
ABGyz,10,1
ABDJL,10,0
ABEPi,10,1
ABGPy,10,1
ABJkm,10,1
ABEjl,10,0
ABHSh,10,0
ABJgx,10,1
ABCHh,10,1
ABMTY,10,1
ABCMj,10,0
ABFNb,10,1
ABHIP,10,0
ABLqx,10,1
ABJlp,10,1
ABEiu,10,1
ABLRl,10,0
ABJQh,10,1
ABCDZ,10,0
ABCHR,10,1
ABENt,10,1
ABEMU,10,1
ABIZq,10,0
ABIKr,10,0
ABDOv,10,1
ABLej,10,0
ABInt,10,1
ABCjn,10,1
ABLaj,10,1
ABLRp,10,1
ABCFj,10,1
ABDYZ,10,0
ABKly,10,0
ABDSx,10,1
ABDId,10,0
ABCOv,10,0
ABJOR,10,1
ABCKw,10,1
ABHPc,10,0
ABDao,10,0
ABGMy,10,0
ABFOa,10,1
ABJKr,10,0
ABHIN,10,1
ABEXi,10,1
ABELf,10,0
ABKLk,10,0
ABJXr,10,1
ABGhs,10,0
ABDrs,10,0
ABFtv,10,0
ABHUm,10,0
ABCDU,10,0
ABDLR,10,0
ABFPd,10,0
ABDMy,10,1
ABKMl,10,0
ABIrv,10,0
ABCXn,10,0
ABFst,10,0
ABKcu,10,1
ABFQT,11,1
ABGHW,11,1
ABEXz,11,0
ABGfx,11,0
ABCYw,11,1
ABGPt,11,1
ABDRU,11,0
ABGQu,11,0
ABLjo,11,1
ABKQg,11,0
ABHXj,11,1
ABFLP,11,0
ABKWd,11,0
ABKVi,11,0
ABIot,11,1
ABDLe,11,0
ABJYm,11,0
ABFjv,11,1
ABEHw,11,1
ABLMS,11,1
ABDcv,11,0
ABDXw,11,0
ABGTl,11,1
ABKMi,11,0
ABGQt,11,1
ABKlx,11,1
ABGKy,11,1
ABKYz,11,1
ABKMo,11,1
ABKLu,11,0
ABGRy,11,0
ABKOw,11,1
ABDPW,11,0
ABKOP,11,0
ABHpv,11,1
ABCPx,11,0
ABJNk,11,0
ABGim,11,0
ABFKS,11,0
ABLjm,11,1
ABLap,11,0
ABIRi,11,0
ABDRm,11,0
ABELp,11,1
ABFVk,11,0
ABGor,11,1
ABIer,11,1
ABMQX,11,1
ABMPm,11,0
ABIem,11,0
ABHXw,11,1
ABGQm,11,1
ABJKc,11,1
ABCdg,11,0
ABGdn,11,1
ABEKx,11,1
ABEco,11,1
ABEbv,11,1
ABHPz,11,1
ABGJy,11,0
ABKou,11,1
ABINQ,11,0
ABFcg,11,1
ABGdu,11,1
ABJZz,11,1
ABEWu,11,0
ABCQU,11,1
ABDQj,11,0
ABDTz,11,1
ABHUZ,11,1
ABJhm,11,0
ABDGu,11,0
ABKoy,11,0
ABENi,11,1
ABKuy,11,0
ABJNd,11,1
ABIWi,11,1
ABLSc,11,1
ABIKU,11,1
ABLkm,11,1
ABEIR,11,0
ABLPT,11,0
ABDht,11,0
ABHKR,11,1
ABJfq,11,1
ABGJO,11,0
ABFox,11,0
ABHKm,11,1
ABHal,11,0
ABKsu,11,1
ABDZc,11,1
ABCPa,11,1
ABINw,11,1
ABCJi,11,1
ABMRd,11,1
ABDPs,11,1
ABCUW,11,1
ABFop,11,0
ABGLk,11,1
ABGHg,11,0
ABMNP,11,1
ABFJL,11,0
ABDXa,11,0
ABIJi,11,0
ABIbr,11,0
ABHUt,11,1
ABCXr,11,1
ABEHK,11,1
ABJKv,11,1
ABFPW,11,0
ABKgw,11,1
ABDmr,11,0
ABDFi,11,0
ABDGr,11,1
ABDZn,11,0
ABDZh,11,1
ABKat,11,0
ABCgt,11,1
ABJrw,11,1
ABGMc,11,1
ABDZs,11,1
ABFYa,11,1
ABIZi,11,0
ABEXa,11,1
ABJcg,11,0
ABDJd,11,0
ABIan,11,1
ABKUz,11,0
ABEXc,11,0
ABKSt,11,0
ABJhj,11,1
ABCWy,11,1
ABFSh,11,1
ABHPa,11,0
ABGIy,11,1
ABFQj,11,1
ABEan,11,0
ABFOg,11,0
ABDhn,11,1
ABIaq,11,1
ABHnx,11,0
ABCKO,11,1
ABLmq,11,0
ABGqx,11,0
ABDjl,11,1
ABCfj,11,1
ABLMR,11,1
ABCJx,11,1
ABFnr,11,0
ABLmw,11,0
ABIgy,11,0
ABImv,11,1
ABINy,11,0
ABEap,11,1
ABCPr,11,0
ABFsz,11,1
ABGcl,11,1
ABDGc,11,1
ABDNR,11,0
ABIKk,11,0
ABKLV,11,1
ABKQr,11,0
ABFSd,11,1
ABCRU,11,0
ABEhx,11,0
ABINn,11,1
ABIqz,11,0
ABCGf,11,1
ABIgx,11,1
ABEKU,11,1
ABLim,11,1
ABHIS,11,0
ABEHO,11,0
ABGMv,11,0
ABCNR,11,0
ABJKw,11,1
ABFOY,11,1
ABGLR,11,0
ABIhu,11,1
ABJpv,11,0
ABDnp,11,1
ABGNS,11,0
ABCkn,11,1
ABCIk,11,0
ABIRg,11,0
ABJSb,11,0
ABDIV,11,1
ABFPc,11,0
ABKMu,11,0
ABIYo,11,0
ABGcg,11,0
ABDLl,11,1
ABCMc,11,1
ABKeo,11,1
ABDZu,11,0
ABCNQ,11,1
ABJuv,11,1
ABEXu,11,1
ABJeg,11,1
ABGQR,11,1
ABJSa,11,1
ABETs,11,1
ABEGh,11,1
ABFRb,11,1
ABEKs,11,1
ABCbx,11,1
ABCYu,11,0
ABKuz,11,0
ABLTk,11,0
ABGnq,11,1
ABCIY,11,1
ABHgk,11,0
ABCRg,11,1
ABHVu,11,0
ABJNY,11,0
ABGKt,11,1
ABHoq,11,1
ABGRz,11,0
ABDPY,11,0
ABIYf,11,0
ABMQz,11,0
ABCYd,11,0
ABCFp,11,1
ABGLU,11,1
ABIPj,11,1
ABIMm,11,1
ABGps,11,0
ABFPs,11,0
ABHbu,11,0
ABLVq,11,0
ABJdx,11,1
ABGov,11,1
ABJax,11,0
ABEgx,11,1
ABDHr,11,0
ABGJg,11,0
ABGZs,11,0
ABEev,11,0
ABGaz,11,0
ABEMf,11,1
ABIcu,11,0
ABKLR,11,0
ABFis,11,0
ABIew,11,0
ABFXg,11,0
ABFor,11,0
ABHkq,11,1
ABHYo,11,0
ABGYx,11,0
ABELy,11,0
ABGpy,11,0
ABJbz,11,0
ABHao,11,1
ABIor,11,1
ABCHX,11,1
ABDMY,11,0
ABGvw,11,0
ABDRo,11,1
ABDGO,11,1
ABCGI,11,0
ABJhi,11,1
ABKYZ,11,0
ABEYf,11,0
ABLtv,11,1
ABFMV,11,1
ABILm,11,1
ABJhz,11,0
ABCJR,11,1
ABEMO,11,1
ABMSx,11,1
ABLks,11,0
ABHcg,11,1
ABCbq,11,0
ABFZw,11,0
ABLNu,11,0
ABIUz,11,1
ABCrt,11,0
ABGqu,11,0
ABJPi,11,0
ABGTv,11,0
ABGOU,11,1
ABGey,11,0
ABLOR,11,1
ABCvy,11,0
ABEOR,11,0
ABIst,11,1
ABLot,11,0
ABHfi,11,0
ABHTw,11,0
ABFWw,11,0
ABJkl,11,0
ABIhj,11,1
ABLvw,11,0
ABCqv,11,1
ABDEZ,11,1
ABCQr,11,0
ABGJk,11,0
ABJju,11,0
ABEHW,11,1
ABLTn,11,1
ABELO,11,0
ABIbf,11,0
ABIKe,11,1
ABLPq,11,0
ABJVc,11,0
ABMTw,11,0
ABKUr,11,0
ABJmt,11,0
ABKZx,11,0
ABEZa,11,0
ABELo,11,1
ABEIu,11,0
ABKSu,11,1
ABLtz,11,1
ABLRa,11,0
ABDeh,11,1
ABEIV,11,1
ABDdj,11,0
ABHiz,11,1
ABJgt,11,1
ABJil,11,0
ABHST,11,0
ABHbp,11,1
ABKtz,11,0
ABEhk,11,1
ABMPi,11,0
ABIRs,11,1
ABFMw,11,1
ABHJg,11,0
ABMNn,11,0
ABIWr,11,1
ABHfv,11,1
ABGIc,11,0
ABMSY,11,0
ABIJW,11,0
ABHbv,11,0
ABFQf,11,0
ABGLm,11,1
ABDYm,11,1
ABDlo,11,0
ABCip,11,0
ABIPo,11,0
ABIJT,11,1
ABHSj,11,0
ABINp,11,0
ABDNk,11,0
ABLtu,11,1
ABLNx,11,0
ABLde,11,1
ABGWy,11,0
ABLmo,11,1
ABIKl,11,0
ABDTm,11,0
ABJag,11,0
ABLPh,11,1
ABCUn,11,0
ABEGt,11,1
ABCRk,11,1
ABCNx,11,0
ABFej,11,0
ABHam,11,0
ABLfh,11,0
ABHae,11,0
ABJRY,11,1
ABDTw,11,0
ABKPm,11,1
ABHev,11,1
ABJiw,11,1
ABIfw,11,1
ABEpx,11,1
ABDNe,11,0
ABEZy,11,1
ABMUj,11,0
ABDGl,11,1
ABGRa,11,0
ABGXj,11,1
ABCPY,11,0
ABGdo,11,1
ABMTb,11,0
ABFPg,11,0
ABJXz,11,1
ABIXr,11,0
ABGgu,11,0
ABLXn,11,1
ABLam,11,1
ABKPQ,11,0
ABIhv,11,1
ABISa,11,0
ABGPp,11,1
ABMTX,11,1
ABFKj,11,1
ABEUn,11,0
ABMRe,12,0
ABEim,12,0
ABGRn,12,0
ABCSw,12,0
ABIXb,12,1
ABCXs,12,0
ABGtz,12,1
ABEjm,12,1
ABJeq,12,1
ABHZn,12,1
ABEVu,12,1
ABHnz,12,1
ABIUv,12,1
ABChx,12,0
ABFak,12,0
ABJUx,12,0
ABIei,12,0
ABKbf,12,1
ABMOY,12,0
ABChu,12,1
ABFIm,12,0
ABCGV,12,1
ABEYr,12,0
ABESg,12,0
ABFTp,12,0
ABEtz,12,0
ABFOy,12,0
ABIKd,12,0
ABCGi,12,0
ABFMp,12,0
ABHIu,12,1
ABJMm,12,1
ABGUg,12,0
ABINZ,12,0
ABGSh,12,0
ABHcu,12,1
ABGel,12,0
ABFKX,12,0
ABJkn,12,1
ABJel,12,0
ABJNf,12,1
ABMRp,12,0
ABHqy,12,1
ABCGj,12,0
ABMNO,12,0
ABCIU,12,0
ABCTj,12,0
ABJKp,12,0
ABCQS,12,0
ABEix,12,1
ABFdi,12,0
ABHce,12,1
ABERi,12,0
ABFNX,12,0
ABHnp,12,0
ABEPV,12,0
ABCev,12,0
ABGWX,12,1
ABFLw,12,1
ABDIt,12,1
ABHSU,12,0
ABDTU,12,1
ABDRX,12,1
ABKjy,12,0
ABHjo,12,0
ABCWm,12,0
ABIUp,12,0
ABHUz,12,1
ABJks,12,0
ABHcx,12,0
ABDOh,12,0
ABKfw,12,1
ABHMR,12,0
ABEQh,12,1
ABLMZ,12,0
ABGIT,12,1
ABDmx,12,0
ABDTi,12,0
ABCKz,12,0
ABFks,12,0
ABCOn,12,0
ABFKR,12,1
ABDwz,12,0
ABGkq,12,0
ABFam,12,1
ABDOZ,12,0
